,importance
weather_temperature,0.00950367
co2_comedor_sensor,0.0128450785
co2_habitacion_sensor,0.025772318
humedad_comedor_sensor,0.010375306
humedad_habitacion_sensor,0.125269
lighting_comedor_sensor,0.012221285
lighting_habitacion_sensor,0.009611629
precipitacion,0.0058188327
meteo_exterior_crepusculo,0.028682703
meteo_exterior_viento,0.0035816012
meteo_exterior_sol_oest,0.0033170572
meteo_exterior_sol_est,0.0029079448
meteo_exterior_sol_sud,0.032869793
meteo_exterior_piranometro,0.014875838
temperature_exterior_sensor,0.5582106
humedad_exterior_sensor,0.12321917
day_of_week,0.0065489276
hour,0.0141376
minute,0.0002315916
