,importance
weather_temperature,0.023623543
co2_comedor_sensor,0.028003698
co2_habitacion_sensor,0.018643666
humedad_comedor_sensor,0.033357177
humedad_habitacion_sensor,0.108117126
lighting_comedor_sensor,0.025916303
lighting_habitacion_sensor,0.03416115
precipitacion,0.017378911
meteo_exterior_crepusculo,0.09551845
meteo_exterior_viento,0.019176112
meteo_exterior_sol_oest,0.036470603
meteo_exterior_sol_est,0.016767431
meteo_exterior_sol_sud,0.07900067
meteo_exterior_piranometro,0.04450341
temperature_exterior_sensor,0.23280993
humedad_exterior_sensor,0.10483227
day_of_week,0.028475592
hour,0.049305998
minute,0.0039380398
