,importance
weather_temperature,0.025592897
co2_comedor_sensor,0.029212324
co2_habitacion_sensor,0.019581094
humedad_comedor_sensor,0.031555455
humedad_habitacion_sensor,0.10921859
lighting_comedor_sensor,0.03379541
lighting_habitacion_sensor,0.0241194
precipitacion,0.01912076
meteo_exterior_crepusculo,0.10749769
meteo_exterior_viento,0.018790394
meteo_exterior_sol_oest,0.032526918
meteo_exterior_sol_est,0.017368494
meteo_exterior_sol_sud,0.072963
meteo_exterior_piranometro,0.044907246
temperature_exterior_sensor,0.22100471
humedad_exterior_sensor,0.10268701
day_of_week,0.036582347
hour,0.04909157
minute,0.0043847454
