,importance
weather_temperature,0.026982563
co2_comedor_sensor,0.032240506
co2_habitacion_sensor,0.023463676
humedad_comedor_sensor,0.034637414
humedad_habitacion_sensor,0.11862453
lighting_comedor_sensor,0.032733265
lighting_habitacion_sensor,0.023418866
precipitacion,0.020746112
meteo_exterior_crepusculo,0.09635938
meteo_exterior_viento,0.017290153
meteo_exterior_sol_oest,0.02963994
meteo_exterior_sol_est,0.019687138
meteo_exterior_sol_sud,0.06373074
meteo_exterior_piranometro,0.04697202
temperature_exterior_sensor,0.22047402
humedad_exterior_sensor,0.10323604
day_of_week,0.03057885
hour,0.055202384
minute,0.003982476
