,importance
weather_temperature,0.013657349
co2_comedor_sensor,0.010800495
co2_habitacion_sensor,0.0141477045
humedad_comedor_sensor,0.007868092
humedad_habitacion_sensor,0.12535103
lighting_comedor_sensor,0.004483449
lighting_habitacion_sensor,0.006765308
precipitacion,0.0067036445
meteo_exterior_crepusculo,0.023785137
meteo_exterior_viento,0.0046387743
meteo_exterior_sol_oest,0.0033073332
meteo_exterior_sol_est,0.0050168475
meteo_exterior_sol_sud,0.045534313
meteo_exterior_piranometro,0.007139657
temperature_exterior_sensor,0.6038816
humedad_exterior_sensor,0.096131206
day_of_week,0.0061987275
hour,0.01446777
minute,0.00012161325
