,importance
weather_temperature,0.023300646
co2_comedor_sensor,0.028377565
co2_habitacion_sensor,0.02031261
humedad_comedor_sensor,0.029693939
humedad_habitacion_sensor,0.10080631
lighting_comedor_sensor,0.035673235
lighting_habitacion_sensor,0.032191113
precipitacion,0.023196533
meteo_exterior_crepusculo,0.11290393
meteo_exterior_viento,0.017925603
meteo_exterior_sol_oest,0.029546006
meteo_exterior_sol_est,0.013824311
meteo_exterior_sol_sud,0.07956473
meteo_exterior_piranometro,0.043438394
temperature_exterior_sensor,0.2200955
humedad_exterior_sensor,0.09637206
day_of_week,0.036402106
hour,0.05226112
minute,0.004114319
