,importance
weather_temperature,0.016676594
co2_comedor_sensor,0.009299976
co2_habitacion_sensor,0.019205619
humedad_comedor_sensor,0.01493461
humedad_habitacion_sensor,0.13576125
lighting_comedor_sensor,0.011556847
lighting_habitacion_sensor,0.007269503
precipitacion,0.008497244
meteo_exterior_crepusculo,0.03220445
meteo_exterior_viento,0.0063995738
meteo_exterior_sol_oest,0.005838502
meteo_exterior_sol_est,0.0043267617
meteo_exterior_sol_sud,0.052764315
meteo_exterior_piranometro,0.006065212
temperature_exterior_sensor,0.52071947
humedad_exterior_sensor,0.119410634
day_of_week,0.009317396
hour,0.019612474
minute,0.0001395483
