,importance
weather_temperature,0.026389955
co2_comedor_sensor,0.029833574
co2_habitacion_sensor,0.021234736
humedad_comedor_sensor,0.0365715
humedad_habitacion_sensor,0.115249656
lighting_comedor_sensor,0.03300885
lighting_habitacion_sensor,0.026685491
precipitacion,0.019043969
meteo_exterior_crepusculo,0.09751847
meteo_exterior_viento,0.017802544
meteo_exterior_sol_oest,0.02862296
meteo_exterior_sol_est,0.020344708
meteo_exterior_sol_sud,0.06789792
meteo_exterior_piranometro,0.051616922
temperature_exterior_sensor,0.21015882
humedad_exterior_sensor,0.1049745
day_of_week,0.032195877
hour,0.057709545
minute,0.0031400626
