,importance
weather_temperature,0.024778396
co2_comedor_sensor,0.03385734
co2_habitacion_sensor,0.020138122
humedad_comedor_sensor,0.02814131
humedad_habitacion_sensor,0.10769352
lighting_comedor_sensor,0.034046456
lighting_habitacion_sensor,0.03665923
precipitacion,0.014633354
meteo_exterior_crepusculo,0.10268987
meteo_exterior_viento,0.018575668
meteo_exterior_sol_oest,0.019501265
meteo_exterior_sol_est,0.012225342
meteo_exterior_sol_sud,0.06516934
meteo_exterior_piranometro,0.053196073
temperature_exterior_sensor,0.2247916
humedad_exterior_sensor,0.09795094
day_of_week,0.042541835
hour,0.05819832
minute,0.005211932
