,importance
weather_temperature,0.028538572
co2_comedor_sensor,0.03141153
co2_habitacion_sensor,0.024893004
humedad_comedor_sensor,0.030159805
humedad_habitacion_sensor,0.11759478
lighting_comedor_sensor,0.028824303
lighting_habitacion_sensor,0.031532135
precipitacion,0.023239205
meteo_exterior_crepusculo,0.08255345
meteo_exterior_viento,0.021282228
meteo_exterior_sol_oest,0.022251232
meteo_exterior_sol_est,0.01979081
meteo_exterior_sol_sud,0.06939106
meteo_exterior_piranometro,0.032641612
temperature_exterior_sensor,0.23593512
humedad_exterior_sensor,0.104242414
day_of_week,0.03916299
hour,0.052346665
minute,0.0042091752
