,importance
weather_temperature,0.013915608
co2_comedor_sensor,0.017213486
co2_habitacion_sensor,0.032518078
humedad_comedor_sensor,0.016496772
humedad_habitacion_sensor,0.16654219
lighting_comedor_sensor,0.009586705
lighting_habitacion_sensor,0.0042192093
precipitacion,0.008421937
meteo_exterior_crepusculo,0.027542397
meteo_exterior_viento,0.0054928013
meteo_exterior_sol_oest,0.0094270455
meteo_exterior_sol_est,0.008031615
meteo_exterior_sol_sud,0.04506614
meteo_exterior_piranometro,0.0038744456
temperature_exterior_sensor,0.48342356
humedad_exterior_sensor,0.12020032
day_of_week,0.0095263105
hour,0.018325435
minute,0.00017588376
