,importance
weather_temperature,0.01824807
co2_comedor_sensor,0.027990455
co2_habitacion_sensor,0.019172357
humedad_comedor_sensor,0.033133976
humedad_habitacion_sensor,0.10527339
lighting_comedor_sensor,0.027691785
lighting_habitacion_sensor,0.025838554
precipitacion,0.021709435
meteo_exterior_crepusculo,0.11826923
meteo_exterior_viento,0.017042212
meteo_exterior_sol_oest,0.0258197
meteo_exterior_sol_est,0.013940031
meteo_exterior_sol_sud,0.06775208
meteo_exterior_piranometro,0.042014316
temperature_exterior_sensor,0.22848365
humedad_exterior_sensor,0.112946376
day_of_week,0.042045463
hour,0.048858516
minute,0.0037703482
