,importance
weather_temperature,0.011533406
co2_comedor_sensor,0.019407945
co2_habitacion_sensor,0.03386967
humedad_comedor_sensor,0.009135912
humedad_habitacion_sensor,0.13955557
lighting_comedor_sensor,0.0039604646
lighting_habitacion_sensor,0.0073585594
precipitacion,0.01041327
meteo_exterior_crepusculo,0.022306038
meteo_exterior_viento,0.00478851
meteo_exterior_sol_oest,0.005908811
meteo_exterior_sol_est,0.009480713
meteo_exterior_sol_sud,0.040196627
meteo_exterior_piranometro,0.011937165
temperature_exterior_sensor,0.5109147
humedad_exterior_sensor,0.13242237
day_of_week,0.009985018
hour,0.016631031
minute,0.00019423684
