,importance
weather_temperature,0.02764924
co2_comedor_sensor,0.03317617
co2_habitacion_sensor,0.020579167
humedad_comedor_sensor,0.033644058
humedad_habitacion_sensor,0.11707411
lighting_comedor_sensor,0.031593848
lighting_habitacion_sensor,0.020482598
precipitacion,0.021811968
meteo_exterior_crepusculo,0.09318762
meteo_exterior_viento,0.017534718
meteo_exterior_sol_oest,0.03135719
meteo_exterior_sol_est,0.017469501
meteo_exterior_sol_sud,0.06418443
meteo_exterior_piranometro,0.033751596
temperature_exterior_sensor,0.22340435
humedad_exterior_sensor,0.11209249
day_of_week,0.033911835
hour,0.06280122
minute,0.0042938422
