,importance
weather_temperature,0.029794447
co2_comedor_sensor,0.03231052
co2_habitacion_sensor,0.019613447
humedad_comedor_sensor,0.029133802
humedad_habitacion_sensor,0.10637558
lighting_comedor_sensor,0.030582018
lighting_habitacion_sensor,0.03322744
precipitacion,0.018923221
meteo_exterior_crepusculo,0.10986651
meteo_exterior_viento,0.017947791
meteo_exterior_sol_oest,0.022408446
meteo_exterior_sol_est,0.012567956
meteo_exterior_sol_sud,0.06943175
meteo_exterior_piranometro,0.052188087
temperature_exterior_sensor,0.21894011
humedad_exterior_sensor,0.095917426
day_of_week,0.04461529
hour,0.05191646
minute,0.004239761
