,importance
weather_temperature,0.026329773
co2_comedor_sensor,0.03207591
co2_habitacion_sensor,0.019940298
humedad_comedor_sensor,0.029323746
humedad_habitacion_sensor,0.12313321
lighting_comedor_sensor,0.035735056
lighting_habitacion_sensor,0.01490733
precipitacion,0.022439618
meteo_exterior_crepusculo,0.0861424
meteo_exterior_viento,0.019909674
meteo_exterior_sol_oest,0.027824823
meteo_exterior_sol_est,0.013560733
meteo_exterior_sol_sud,0.070872776
meteo_exterior_piranometro,0.03218107
temperature_exterior_sensor,0.23576613
humedad_exterior_sensor,0.1150829
day_of_week,0.0334585
hour,0.057076808
minute,0.004239248
