,importance
weather_temperature,0.025271386
co2_comedor_sensor,0.029437559
co2_habitacion_sensor,0.018441899
humedad_comedor_sensor,0.027205432
humedad_habitacion_sensor,0.09995326
lighting_comedor_sensor,0.031836987
lighting_habitacion_sensor,0.027730163
precipitacion,0.023094023
meteo_exterior_crepusculo,0.093366824
meteo_exterior_viento,0.01847588
meteo_exterior_sol_oest,0.030204197
meteo_exterior_sol_est,0.02230295
meteo_exterior_sol_sud,0.06816249
meteo_exterior_piranometro,0.05324068
temperature_exterior_sensor,0.21974929
humedad_exterior_sensor,0.10512023
day_of_week,0.040878374
hour,0.061780542
minute,0.0037478048
