,importance
weather_temperature,0.023474345
co2_comedor_sensor,0.026562586
co2_habitacion_sensor,0.016697414
humedad_comedor_sensor,0.025117889
humedad_habitacion_sensor,0.0993154
lighting_comedor_sensor,0.029578773
lighting_habitacion_sensor,0.029431941
precipitacion,0.02382349
meteo_exterior_crepusculo,0.099528305
meteo_exterior_viento,0.01815241
meteo_exterior_sol_oest,0.030453373
meteo_exterior_sol_est,0.023395639
meteo_exterior_sol_sud,0.0675053
meteo_exterior_piranometro,0.05566213
temperature_exterior_sensor,0.22385415
humedad_exterior_sensor,0.104008645
day_of_week,0.04086952
hour,0.056988582
minute,0.0055801147
