,importance
weather_temperature,0.006494996
co2_comedor_sensor,0.011741285
co2_habitacion_sensor,0.02661975
humedad_comedor_sensor,0.013447091
humedad_habitacion_sensor,0.1566607
lighting_comedor_sensor,0.008462529
lighting_habitacion_sensor,0.0033236549
precipitacion,0.008078745
meteo_exterior_crepusculo,0.038067106
meteo_exterior_viento,0.0040432564
meteo_exterior_sol_oest,0.0065794447
meteo_exterior_sol_est,0.004533383
meteo_exterior_sol_sud,0.045023903
meteo_exterior_piranometro,0.010100225
temperature_exterior_sensor,0.5302318
humedad_exterior_sensor,0.10787737
day_of_week,0.007764861
hour,0.010708293
minute,0.000241564
