,importance
weather_temperature,0.02848618
co2_comedor_sensor,0.027227856
co2_habitacion_sensor,0.01765157
humedad_comedor_sensor,0.032287717
humedad_habitacion_sensor,0.10238458
lighting_comedor_sensor,0.03597001
lighting_habitacion_sensor,0.034661084
precipitacion,0.017980484
meteo_exterior_crepusculo,0.10745189
meteo_exterior_viento,0.01693932
meteo_exterior_sol_oest,0.03169922
meteo_exterior_sol_est,0.013676106
meteo_exterior_sol_sud,0.07886164
meteo_exterior_piranometro,0.048036143
temperature_exterior_sensor,0.21212973
humedad_exterior_sensor,0.104590245
day_of_week,0.032070037
hour,0.053588703
minute,0.0043074405
