,importance
weather_temperature,0.020674424
co2_comedor_sensor,0.028528212
co2_habitacion_sensor,0.020208245
humedad_comedor_sensor,0.03344942
humedad_habitacion_sensor,0.10514737
lighting_comedor_sensor,0.031066006
lighting_habitacion_sensor,0.030769162
precipitacion,0.023319889
meteo_exterior_crepusculo,0.115318924
meteo_exterior_viento,0.01808523
meteo_exterior_sol_oest,0.024131173
meteo_exterior_sol_est,0.012721175
meteo_exterior_sol_sud,0.06297159
meteo_exterior_piranometro,0.043590322
temperature_exterior_sensor,0.21938968
humedad_exterior_sensor,0.107955985
day_of_week,0.04329418
hour,0.055921286
minute,0.003457808
