,importance
weather_temperature,0.010948853
co2_comedor_sensor,0.01735827
co2_habitacion_sensor,0.030390142
humedad_comedor_sensor,0.012340501
humedad_habitacion_sensor,0.14289005
lighting_comedor_sensor,0.006057761
lighting_habitacion_sensor,0.009065013
precipitacion,0.009613017
meteo_exterior_crepusculo,0.0524339
meteo_exterior_viento,0.0053587914
meteo_exterior_sol_oest,0.008375226
meteo_exterior_sol_est,0.008749363
meteo_exterior_sol_sud,0.04636032
meteo_exterior_piranometro,0.010760775
temperature_exterior_sensor,0.4974647
humedad_exterior_sensor,0.106576875
day_of_week,0.010358383
hour,0.014741766
minute,0.00015630972
