,importance
weather_temperature,0.02510524
co2_comedor_sensor,0.032577798
co2_habitacion_sensor,0.021208
humedad_comedor_sensor,0.03644936
humedad_habitacion_sensor,0.11867304
lighting_comedor_sensor,0.027582645
lighting_habitacion_sensor,0.03351698
precipitacion,0.021817064
meteo_exterior_crepusculo,0.105282575
meteo_exterior_viento,0.019432733
meteo_exterior_sol_oest,0.034101013
meteo_exterior_sol_est,0.020500787
meteo_exterior_sol_sud,0.068897374
meteo_exterior_piranometro,0.040864494
temperature_exterior_sensor,0.19951247
humedad_exterior_sensor,0.09875777
day_of_week,0.038549405
hour,0.052719686
minute,0.0044515887
