,importance
weather_temperature,0.0070171896
co2_comedor_sensor,0.010800688
co2_habitacion_sensor,0.015435322
humedad_comedor_sensor,0.008871083
humedad_habitacion_sensor,0.13730627
lighting_comedor_sensor,0.0065120733
lighting_habitacion_sensor,0.0070099086
precipitacion,0.011065373
meteo_exterior_crepusculo,0.039358832
meteo_exterior_viento,0.0047213878
meteo_exterior_sol_oest,0.0044449936
meteo_exterior_sol_est,0.0036504946
meteo_exterior_sol_sud,0.04554727
meteo_exterior_piranometro,0.008129119
temperature_exterior_sensor,0.53520644
humedad_exterior_sensor,0.13347825
day_of_week,0.010158475
hour,0.011211092
minute,7.5682976e-05
