,importance
weather_temperature,0.001733471749635936
co2_comedor_sensor,0.00368072587308057
co2_habitacion_sensor,0.0030664934342317695
humedad_comedor_sensor,0.005055202528689271
humedad_habitacion_sensor,0.01380986533850298
lighting_comedor_sensor,0.0243468979410489
lighting_habitacion_sensor,0.01034000291281329
precipitacion,0.0033599778486644695
meteo_exterior_crepusculo,0.004969628891882076
meteo_exterior_viento,0.0028331378891686574
meteo_exterior_sol_oest,0.01573939113845045
meteo_exterior_sol_est,0.49883073417850754
meteo_exterior_sol_sud,0.3150428798533161
meteo_exterior_piranometro,0.0603269392677787
temperature_exterior_sensor,0.021682539455850348
humedad_exterior_sensor,0.009505918103237376
day_of_week,0.0023312644549290007
hour,0.0026797013062495154
minute,0.000665227833962852
