,importance
weather_temperature,14.25742244720459
co2_comedor_sensor,10.116127014160156
co2_habitacion_sensor,9.289008140563965
humedad_comedor_sensor,10.841670989990234
humedad_habitacion_sensor,15.937143325805664
lighting_comedor_sensor,27.24302864074707
lighting_habitacion_sensor,6.498237133026123
precipitacion,56.90792465209961
meteo_exterior_crepusculo,0.22447869181632996
meteo_exterior_viento,18.36836814880371
meteo_exterior_sol_oest,0.02987227588891983
meteo_exterior_sol_est,0.04725043103098869
meteo_exterior_sol_sud,0.03409038856625557
meteo_exterior_piranometro,5.296463966369629
temperature_exterior_sensor,16.5545597076416
humedad_exterior_sensor,6.754494667053223
day_of_week,17.922224044799805
hour,5.089653015136719
minute,1.486327052116394
