,importance
weather_temperature,0.008533819118595362
co2_comedor_sensor,0.01727045054132062
co2_habitacion_sensor,0.014505508366732011
humedad_comedor_sensor,0.024047354833519632
humedad_habitacion_sensor,0.06288201107569992
lighting_comedor_sensor,0.09664984750005502
lighting_habitacion_sensor,0.03261903571305202
precipitacion,0.03937991148862704
meteo_exterior_crepusculo,0.02616768317920668
meteo_exterior_viento,0.01328569000076104
meteo_exterior_sol_oest,0.041505636285283275
meteo_exterior_sol_est,0.18190895897203538
meteo_exterior_sol_sud,0.11996765345019429
meteo_exterior_piranometro,0.15671970251646758
temperature_exterior_sensor,0.09817979421209529
humedad_exterior_sensor,0.04361212821166583
day_of_week,0.010107559413667583
hour,0.010565387205604728
minute,0.002091867915416706
