,importance
weather_temperature,0.0004928202691363072
co2_comedor_sensor,0.0010575538101619368
co2_habitacion_sensor,0.0008210920536933482
humedad_comedor_sensor,0.0016693253365876585
humedad_habitacion_sensor,0.004366477722243792
lighting_comedor_sensor,0.006054712557457262
lighting_habitacion_sensor,0.0018727288867222375
precipitacion,0.00038490417789469863
meteo_exterior_crepusculo,0.0014055748103252142
meteo_exterior_viento,0.0010635913978297427
meteo_exterior_sol_oest,0.001489978046128501
meteo_exterior_sol_est,0.05430099679121211
meteo_exterior_sol_sud,0.8253934079667139
meteo_exterior_piranometro,0.0872726256156391
temperature_exterior_sensor,0.00729280950044647
humedad_exterior_sensor,0.003190130745728232
day_of_week,0.0008593180396589263
hour,0.0008390849450965294
minute,0.00017286732732417712
