,importance
weather_temperature,0.004976727488969959
co2_comedor_sensor,0.011483918828239067
co2_habitacion_sensor,0.009467558933081774
humedad_comedor_sensor,0.015035649196161995
humedad_habitacion_sensor,0.03806103772661138
lighting_comedor_sensor,0.05815429942150594
lighting_habitacion_sensor,0.03463015285235809
precipitacion,0.010482770716049927
meteo_exterior_crepusculo,0.02997638481695136
meteo_exterior_viento,0.006908916665566565
meteo_exterior_sol_oest,0.39462388005823223
meteo_exterior_sol_est,0.04519117569049599
meteo_exterior_sol_sud,0.06253067721310288
meteo_exterior_piranometro,0.17946946244673612
temperature_exterior_sensor,0.05817393131216712
humedad_exterior_sensor,0.026240430623334334
day_of_week,0.005857281244467656
hour,0.006865573933646729
minute,0.0018701708323210122
