,importance
weather_temperature,0.0017354794943630887
co2_comedor_sensor,0.004619472130502112
co2_habitacion_sensor,0.004083437767151804
humedad_comedor_sensor,0.005811259713214938
humedad_habitacion_sensor,0.015034478542561824
lighting_comedor_sensor,0.022231047356705752
lighting_habitacion_sensor,0.008172057340038733
precipitacion,0.7095416746600481
meteo_exterior_crepusculo,0.005116837377324119
meteo_exterior_viento,0.003231610196227125
meteo_exterior_sol_oest,0.03894699140469809
meteo_exterior_sol_est,0.02343976119255609
meteo_exterior_sol_sud,0.08948846240164347
meteo_exterior_piranometro,0.02885014068595092
temperature_exterior_sensor,0.023440011363697794
humedad_exterior_sensor,0.010268134197867058
day_of_week,0.0024447477200005476
hour,0.0028929856088704027
minute,0.0006514108465778722
