,importance
weather_temperature,0.0029759407792923622
co2_comedor_sensor,0.006372125921761661
co2_habitacion_sensor,0.0052354504347260815
humedad_comedor_sensor,0.009085098236144009
humedad_habitacion_sensor,0.022965170827852602
lighting_comedor_sensor,0.04055715937680286
lighting_habitacion_sensor,0.014079678602077058
precipitacion,0.0031087272640530415
meteo_exterior_crepusculo,0.010544931365402228
meteo_exterior_viento,0.005063334310912093
meteo_exterior_sol_oest,0.3105837733263713
meteo_exterior_sol_est,0.02062468098604774
meteo_exterior_sol_sud,0.3795699007674535
meteo_exterior_piranometro,0.11092106264762758
temperature_exterior_sensor,0.034738217358110286
humedad_exterior_sensor,0.015568943344409223
day_of_week,0.003146303582516459
hour,0.004169499452800873
minute,0.0006900014156390031
