,importance
weather_temperature,0.005522301282111416
co2_comedor_sensor,0.013828860858256638
co2_habitacion_sensor,0.011639906594281468
humedad_comedor_sensor,0.018680566225923526
humedad_habitacion_sensor,0.05066869205066593
lighting_comedor_sensor,0.047162828561127315
lighting_habitacion_sensor,0.030436304711628455
precipitacion,0.03322872235839687
meteo_exterior_crepusculo,0.042790250620764914
meteo_exterior_viento,0.010548876575600753
meteo_exterior_sol_oest,0.04927510232264993
meteo_exterior_sol_est,0.01337479963065318
meteo_exterior_sol_sud,0.38062155182557306
meteo_exterior_piranometro,0.15941764695232152
temperature_exterior_sensor,0.07705083614091013
humedad_exterior_sensor,0.035654185909336396
day_of_week,0.00738490231483689
hour,0.008883306942378967
minute,0.003830358122582652
