,importance
weather_temperature,0.006291673141689993
co2_comedor_sensor,0.013727531652741308
co2_habitacion_sensor,0.012614651441415296
humedad_comedor_sensor,0.028737831109049167
humedad_habitacion_sensor,0.06762195363448331
lighting_comedor_sensor,0.042889317183256614
lighting_habitacion_sensor,0.04058297060350076
precipitacion,0.011995537209738671
meteo_exterior_crepusculo,0.034895286416635064
meteo_exterior_viento,0.01869468092434699
meteo_exterior_sol_oest,0.10270911538953559
meteo_exterior_sol_est,0.1429495124525096
meteo_exterior_sol_sud,0.16042085119311458
meteo_exterior_piranometro,0.15933503335870486
temperature_exterior_sensor,0.09122211906170254
humedad_exterior_sensor,0.041738157967215896
day_of_week,0.013873807245710653
hour,0.007979291829969563
minute,0.0017206781846795575
