,importance
weather_temperature,0.004695090441340195
co2_comedor_sensor,0.01014389580654207
co2_habitacion_sensor,0.008531852516931698
humedad_comedor_sensor,0.012031101816493302
humedad_habitacion_sensor,0.0321115650226833
lighting_comedor_sensor,0.029287869355890575
lighting_habitacion_sensor,0.030884053591765256
precipitacion,0.4102605591116642
meteo_exterior_crepusculo,0.017919243303897183
meteo_exterior_viento,0.00915633438915547
meteo_exterior_sol_oest,0.11565157138940611
meteo_exterior_sol_est,0.11405094866190235
meteo_exterior_sol_sud,0.03383414885127315
meteo_exterior_piranometro,0.08503137757115115
temperature_exterior_sensor,0.05129867486554361
humedad_exterior_sensor,0.022483799500356234
day_of_week,0.006068409470561064
hour,0.005443243291276706
minute,0.0011162610421665132
