,importance
weather_temperature,0.004965773758387327
co2_comedor_sensor,0.012546924181491814
co2_habitacion_sensor,0.010427749900408912
humedad_comedor_sensor,0.020079076949444146
humedad_habitacion_sensor,0.04525089617163643
lighting_comedor_sensor,0.019534124750333105
lighting_habitacion_sensor,0.035248600788733986
precipitacion,0.0042834325884642385
meteo_exterior_crepusculo,0.15475046997204575
meteo_exterior_viento,0.009987061946267146
meteo_exterior_sol_oest,0.07910621359042841
meteo_exterior_sol_est,0.08564308698243601
meteo_exterior_sol_sud,0.257018450074632
meteo_exterior_piranometro,0.1413487724459538
temperature_exterior_sensor,0.07103965714413013
humedad_exterior_sensor,0.03254892547858148
day_of_week,0.0063091816731229485
hour,0.008000035945870778
minute,0.0019115656576317813
