,importance
weather_temperature,0.004909210004029626
co2_comedor_sensor,0.010989338969420238
co2_habitacion_sensor,0.00892341000590049
humedad_comedor_sensor,0.01635986506671151
humedad_habitacion_sensor,0.04504270499678396
lighting_comedor_sensor,0.05094834211803659
lighting_habitacion_sensor,0.03356420038163842
precipitacion,0.008630565568283852
meteo_exterior_crepusculo,0.031006741306278642
meteo_exterior_viento,0.010468361243770936
meteo_exterior_sol_oest,0.5335347802262761
meteo_exterior_sol_est,0.02254527924188677
meteo_exterior_sol_sud,0.06336838573222713
meteo_exterior_piranometro,0.039372162437130404
temperature_exterior_sensor,0.07068475233936591
humedad_exterior_sensor,0.032065924855898216
day_of_week,0.007053752805020432
hour,0.008267847387773452
minute,0.002264375313567485
