,importance
weather_temperature,0.002811628951159431
co2_comedor_sensor,0.005800378373474522
co2_habitacion_sensor,0.004925082377736944
humedad_comedor_sensor,0.009478391578803017
humedad_habitacion_sensor,0.023087106891912013
lighting_comedor_sensor,0.03208297303992643
lighting_habitacion_sensor,0.017731665193595997
precipitacion,0.005006771379522154
meteo_exterior_crepusculo,0.018800014381684074
meteo_exterior_viento,0.004803482480473183
meteo_exterior_sol_oest,0.21009521812080928
meteo_exterior_sol_est,0.0907100111026183
meteo_exterior_sol_sud,0.49208805606706574
meteo_exterior_piranometro,0.02330475372766089
temperature_exterior_sensor,0.034429989145149234
humedad_exterior_sensor,0.016162776327558234
day_of_week,0.0030898757473297785
hour,0.004031257935514157
minute,0.0015605671780066401
