,importance
weather_temperature,0.0019226973256386498
co2_comedor_sensor,0.005010413846484559
co2_habitacion_sensor,0.004437129442703955
humedad_comedor_sensor,0.006359420333215835
humedad_habitacion_sensor,0.016517692016293387
lighting_comedor_sensor,0.023869126837161452
lighting_habitacion_sensor,0.008708570010134715
precipitacion,0.6785868396310959
meteo_exterior_crepusculo,0.005750369638279589
meteo_exterior_viento,0.006533394594710955
meteo_exterior_sol_oest,0.04296475910974162
meteo_exterior_sol_est,0.027350965856580596
meteo_exterior_sol_sud,0.09733151025325727
meteo_exterior_piranometro,0.031168117389802383
temperature_exterior_sensor,0.025387978440114443
humedad_exterior_sensor,0.011073693765608433
day_of_week,0.0029269045725757305
hour,0.0031101526233981622
minute,0.0009902643132023569
