,importance
weather_temperature,0.004975955524473363
co2_comedor_sensor,0.011483914061686832
co2_habitacion_sensor,0.009468151212636533
humedad_comedor_sensor,0.015034338801303658
humedad_habitacion_sensor,0.038057339820848975
lighting_comedor_sensor,0.05815138474807771
lighting_habitacion_sensor,0.034625928045774294
precipitacion,0.010481748650727084
meteo_exterior_crepusculo,0.029973446710565906
meteo_exterior_viento,0.006920960430209267
meteo_exterior_sol_oest,0.39460666242050607
meteo_exterior_sol_est,0.045177840290507275
meteo_exterior_sol_sud,0.0625988483100058
meteo_exterior_piranometro,0.17943872867744645
temperature_exterior_sensor,0.058165754433573726
humedad_exterior_sensor,0.02623662106754758
day_of_week,0.0058498282240215405
hour,0.006865030844003744
minute,0.001887517726084212
