,importance
weather_temperature,0.003036394347486231
co2_comedor_sensor,0.006355353529503035
co2_habitacion_sensor,0.005127117976861612
humedad_comedor_sensor,0.009873777639755521
humedad_habitacion_sensor,0.023431135659359226
lighting_comedor_sensor,0.031002180606357257
lighting_habitacion_sensor,0.018282587217488416
precipitacion,0.019142459992547357
meteo_exterior_crepusculo,0.007718172036538557
meteo_exterior_viento,0.004998065384581982
meteo_exterior_sol_oest,0.010529036163171118
meteo_exterior_sol_est,0.010716824843113025
meteo_exterior_sol_sud,0.6394895859758908
meteo_exterior_piranometro,0.14916118516381033
temperature_exterior_sensor,0.035962064789981166
humedad_exterior_sensor,0.01662050510924606
day_of_week,0.003488335148671649
hour,0.004330130100436252
minute,0.0007350883152005367
