,importance
weather_temperature,0.008390269969636713
co2_comedor_sensor,0.017072293038199782
co2_habitacion_sensor,0.014289781307776103
humedad_comedor_sensor,0.02396396974217403
humedad_habitacion_sensor,0.06282205076768148
lighting_comedor_sensor,0.09633028663089696
lighting_habitacion_sensor,0.03253747468062281
precipitacion,0.03921039216646189
meteo_exterior_crepusculo,0.02666447221732679
meteo_exterior_viento,0.015194647373206823
meteo_exterior_sol_oest,0.043511652007655
meteo_exterior_sol_est,0.17913524967582697
meteo_exterior_sol_sud,0.11952624428980009
meteo_exterior_piranometro,0.15778632945089813
temperature_exterior_sensor,0.09755011869699225
humedad_exterior_sensor,0.043421929832275614
day_of_week,0.010016016864852007
hour,0.010450912686967805
minute,0.0021259086007489065
