,importance
weather_temperature,13.396862983703613
co2_comedor_sensor,10.229273796081543
co2_habitacion_sensor,9.4348783493042
humedad_comedor_sensor,16.51743507385254
humedad_habitacion_sensor,9.500509262084961
lighting_comedor_sensor,30.033775329589844
lighting_habitacion_sensor,10.626785278320312
precipitacion,60.74009704589844
meteo_exterior_crepusculo,0.5049258470535278
meteo_exterior_viento,27.77915382385254
meteo_exterior_sol_oest,0.08876959979534149
meteo_exterior_sol_est,0.06872498989105225
meteo_exterior_sol_sud,0.0632413774728775
meteo_exterior_piranometro,17.377561569213867
temperature_exterior_sensor,13.714859962463379
humedad_exterior_sensor,7.694548606872559
day_of_week,20.768951416015625
hour,5.659034729003906
minute,1.044862151145935
