,importance
weather_temperature,20.445178985595703
co2_comedor_sensor,11.85517692565918
co2_habitacion_sensor,11.212081909179688
humedad_comedor_sensor,9.104867935180664
humedad_habitacion_sensor,12.969924926757812
lighting_comedor_sensor,25.730831146240234
lighting_habitacion_sensor,7.058138847351074
precipitacion,43.15785217285156
meteo_exterior_crepusculo,0.20107099413871765
meteo_exterior_viento,35.821807861328125
meteo_exterior_sol_oest,0.0526886060833931
meteo_exterior_sol_est,0.04762409254908562
meteo_exterior_sol_sud,0.15234296023845673
meteo_exterior_piranometro,11.17247200012207
temperature_exterior_sensor,19.75127601623535
humedad_exterior_sensor,4.323004245758057
day_of_week,9.517108917236328
hour,8.123838424682617
minute,1.0285890102386475
