,importance
weather_temperature,0.005522303750334993
co2_comedor_sensor,0.013828879029251605
co2_habitacion_sensor,0.01163991436632475
humedad_comedor_sensor,0.01868057690055467
humedad_habitacion_sensor,0.050668717206887655
lighting_comedor_sensor,0.04716284205323109
lighting_habitacion_sensor,0.030436309864966697
precipitacion,0.03322872475684978
meteo_exterior_crepusculo,0.04279024153962723
meteo_exterior_viento,0.010548669035100123
meteo_exterior_sol_oest,0.04927536873357366
meteo_exterior_sol_est,0.013374384117171423
meteo_exterior_sol_sud,0.3806218312907157
meteo_exterior_piranometro,0.15941774941733397
temperature_exterior_sensor,0.07705085818322416
humedad_exterior_sensor,0.03565418900165366
day_of_week,0.007384987940035212
hour,0.008883312148965103
minute,0.0038301406641985287
