,importance
weather_temperature,0.005522298564498399
co2_comedor_sensor,0.013828854493350218
co2_habitacion_sensor,0.011639898993462584
humedad_comedor_sensor,0.01868055758130091
humedad_habitacion_sensor,0.05066865896418467
lighting_comedor_sensor,0.047162822640021994
lighting_habitacion_sensor,0.030436284836826387
precipitacion,0.033228672230373804
meteo_exterior_crepusculo,0.042790222678878755
meteo_exterior_viento,0.010549079356862256
meteo_exterior_sol_oest,0.04927506303873248
meteo_exterior_sol_est,0.013374978355829556
meteo_exterior_sol_sud,0.38062155914904877
meteo_exterior_piranometro,0.1594175002084747
temperature_exterior_sensor,0.07705078582697972
humedad_exterior_sensor,0.035654159073553154
day_of_week,0.007384854847848276
hour,0.008883301141610152
minute,0.0038304480181631908
