,importance
weather_temperature,0.000528558369501533
co2_comedor_sensor,0.0012502646199818088
co2_habitacion_sensor,0.00108399655032746
humedad_comedor_sensor,0.002509009970807812
humedad_habitacion_sensor,0.00654265109348039
lighting_comedor_sensor,0.009558406941466991
lighting_habitacion_sensor,0.008463486525649223
precipitacion,0.0011109224384179422
meteo_exterior_crepusculo,0.0041630052561682845
meteo_exterior_viento,0.0017869205961632366
meteo_exterior_sol_oest,0.11085232437130846
meteo_exterior_sol_est,0.18541640146667826
meteo_exterior_sol_sud,0.5714304512607921
meteo_exterior_piranometro,0.07956270452247648
temperature_exterior_sensor,0.009381822769527474
humedad_exterior_sensor,0.003967703256762595
day_of_week,0.0013954483642016592
hour,0.0008268731524973086
minute,0.00016904847379105425
