,importance
weather_temperature,0.008081086157441434
co2_comedor_sensor,0.0182813850493556
co2_habitacion_sensor,0.01510880178381001
humedad_comedor_sensor,0.02539639538397398
humedad_habitacion_sensor,0.06408301441817725
lighting_comedor_sensor,0.10851967739285044
lighting_habitacion_sensor,0.04455285375342723
precipitacion,0.011566972807645605
meteo_exterior_crepusculo,0.03292333480342603
meteo_exterior_viento,0.014400168663476844
meteo_exterior_sol_oest,0.12213935473604394
meteo_exterior_sol_est,0.15582064717328947
meteo_exterior_sol_sud,0.05990205918043363
meteo_exterior_piranometro,0.14753874761350716
temperature_exterior_sensor,0.10174058344046626
humedad_exterior_sensor,0.04389166500669531
day_of_week,0.011866540207548253
hour,0.012562688825815738
minute,0.001624023602615969
