,importance
weather_temperature,0.002855154349099786
co2_comedor_sensor,0.0062066421279472475
co2_habitacion_sensor,0.00510341788920269
humedad_comedor_sensor,0.00882806814271371
humedad_habitacion_sensor,0.022312204751748735
lighting_comedor_sensor,0.03961557902215285
lighting_habitacion_sensor,0.013767530297763978
precipitacion,0.003048389965347487
meteo_exterior_crepusculo,0.01026263172340194
meteo_exterior_viento,0.0047695948760339306
meteo_exterior_sol_oest,0.2974627704541749
meteo_exterior_sol_est,0.02611280661667819
meteo_exterior_sol_sud,0.39496440891232476
meteo_exterior_piranometro,0.10813966769131439
temperature_exterior_sensor,0.03380596651551568
humedad_exterior_sensor,0.015136049667289686
day_of_week,0.002884103933281101
hour,0.0040459081114814725
minute,0.0006791049525275753
