,importance
Elevation,0.6660111
Aspect,0.0011729705
Slope,0.008863908
Horizontal_Distance_To_Hydrology,0.018249718
Vertical_Distance_To_Hydrology,0.01247908
Horizontal_Distance_To_Roadways,0.07205138
Hillshade_9am,0.0040917024
Hillshade_Noon,0.013552328
Hillshade_3pm,0.0025158299
Horizontal_Distance_To_Fire_Points,0.045686997
Wilderness_Area_0,0.014076642
Wilderness_Area_1,0.013361716
Wilderness_Area_2,0.008365114
Wilderness_Area_3,0.022580294
Soil_Type_0,8.417532e-12
Soil_Type_1,0.0019849984
Soil_Type_2,0.0024802953
Soil_Type_3,0.0027993666
Soil_Type_4,0.00045528944
Soil_Type_5,0.004005062
Soil_Type_6,8.417532e-12
Soil_Type_7,8.417532e-12
Soil_Type_8,8.417532e-12
Soil_Type_9,0.010638475
Soil_Type_10,0.0031840284
Soil_Type_11,0.014062727
Soil_Type_12,0.0026070883
Soil_Type_13,8.417532e-12
Soil_Type_14,8.417532e-12
Soil_Type_15,0.0013163456
Soil_Type_16,0.0010897997
Soil_Type_17,0.0007852407
Soil_Type_18,0.0011939426
Soil_Type_19,0.00086685363
Soil_Type_20,8.417532e-12
Soil_Type_21,0.0068139536
Soil_Type_22,0.005125432
Soil_Type_23,0.0035806738
Soil_Type_24,2.7853208e-05
Soil_Type_25,3.0221345e-05
Soil_Type_26,5.1205952e-05
Soil_Type_27,7.256434e-05
Soil_Type_28,0.005444782
Soil_Type_29,0.0035623559
Soil_Type_30,0.0066014137
Soil_Type_31,0.01003315
Soil_Type_32,0.0029507417
Soil_Type_33,0.0023639956
Soil_Type_34,0.0004480872
Soil_Type_35,8.417532e-12
Soil_Type_36,8.417532e-12
Soil_Type_37,0.0011177432
Soil_Type_38,0.00039931713
Soil_Type_39,0.00084833
