,importance
Elevation,0.2093132
Aspect,0.017099125
Slope,0.02498866
Horizontal_Distance_To_Hydrology,0.04265044
Vertical_Distance_To_Hydrology,0.027539844
Horizontal_Distance_To_Roadways,0.108297385
Hillshade_9am,0.024606641
Hillshade_Noon,0.044056628
Hillshade_3pm,0.018348277
Horizontal_Distance_To_Fire_Points,0.0893919
Wilderness_Area_0,0.039987046
Wilderness_Area_1,0.014999936
Wilderness_Area_2,0.038898382
Wilderness_Area_3,0.039798636
Soil_Type_0,0.0019669882
Soil_Type_1,0.0039303396
Soil_Type_2,0.014015298
Soil_Type_3,0.0077257897
Soil_Type_4,0.0009937728
Soil_Type_5,0.0051342486
Soil_Type_6,0.00049768767
Soil_Type_7,0.00015057599
Soil_Type_8,0.0010859122
Soil_Type_9,0.017265454
Soil_Type_10,0.0063167783
Soil_Type_11,0.011440365
Soil_Type_12,0.00702909
Soil_Type_13,0.0006042405
Soil_Type_14,2.8697943e-11
Soil_Type_15,0.0018769057
Soil_Type_16,0.0032112184
Soil_Type_17,0.012647165
Soil_Type_18,0.0011601362
Soil_Type_19,0.0062046903
Soil_Type_20,0.00058488856
Soil_Type_21,0.01017246
Soil_Type_22,0.014976668
Soil_Type_23,0.006853064
Soil_Type_24,0.00028635983
Soil_Type_25,0.0014092153
Soil_Type_26,0.00067335117
Soil_Type_27,0.0007326976
Soil_Type_28,0.030904468
Soil_Type_29,0.013937052
Soil_Type_30,0.015728593
Soil_Type_31,0.018451137
Soil_Type_32,0.014271312
Soil_Type_33,0.0007760575
Soil_Type_34,0.0009469628
Soil_Type_35,0.000116912
Soil_Type_36,0.0008835818
Soil_Type_37,0.015408809
Soil_Type_38,0.0061479066
Soil_Type_39,0.0035058474
