,importance
Elevation,0.18354222
Aspect,0.01482126
Slope,0.027821919
Horizontal_Distance_To_Hydrology,0.043002523
Vertical_Distance_To_Hydrology,0.029284572
Horizontal_Distance_To_Roadways,0.10632892
Hillshade_9am,0.025418654
Hillshade_Noon,0.041077662
Hillshade_3pm,0.018312402
Horizontal_Distance_To_Fire_Points,0.09374658
Wilderness_Area_0,0.04691652
Wilderness_Area_1,0.027382994
Wilderness_Area_2,0.036043555
Wilderness_Area_3,0.026430795
Soil_Type_0,0.005261786
Soil_Type_1,0.007846389
Soil_Type_2,0.004556218
Soil_Type_3,0.0076562534
Soil_Type_4,0.0014131968
Soil_Type_5,0.0056936834
Soil_Type_6,0.0008786164
Soil_Type_7,0.00022655257
Soil_Type_8,0.00045130937
Soil_Type_9,0.016161565
Soil_Type_10,0.0069162464
Soil_Type_11,0.014459791
Soil_Type_12,0.0052060387
Soil_Type_13,0.00036522286
Soil_Type_14,2.9220588e-11
Soil_Type_15,0.008403948
Soil_Type_16,0.0016438264
Soil_Type_17,0.004219806
Soil_Type_18,0.0017334005
Soil_Type_19,0.0047813393
Soil_Type_20,0.0005163733
Soil_Type_21,0.012732912
Soil_Type_22,0.018949566
Soil_Type_23,0.008215117
Soil_Type_24,0.000352567
Soil_Type_25,0.0011031573
Soil_Type_26,0.0006881826
Soil_Type_27,0.00040400392
Soil_Type_28,0.028504979
Soil_Type_29,0.016327333
Soil_Type_30,0.01903116
Soil_Type_31,0.023218418
Soil_Type_32,0.01819477
Soil_Type_33,0.0036316502
Soil_Type_34,0.0025685963
Soil_Type_35,0.00014021504
Soil_Type_36,0.0007097895
Soil_Type_37,0.008674117
Soil_Type_38,0.00792946
Soil_Type_39,0.0101018995
