,importance
Elevation,0.61453503
Aspect,0.0021541067
Slope,0.009110911
Horizontal_Distance_To_Hydrology,0.02963933
Vertical_Distance_To_Hydrology,0.005322098
Horizontal_Distance_To_Roadways,0.07829407
Hillshade_9am,0.0055664014
Hillshade_Noon,0.016212255
Hillshade_3pm,0.009429545
Horizontal_Distance_To_Fire_Points,0.046626776
Wilderness_Area_0,0.016140245
Wilderness_Area_1,0.01085216
Wilderness_Area_2,0.014060284
Wilderness_Area_3,0.0178952
Soil_Type_0,0.0053341063
Soil_Type_1,0.004086034
Soil_Type_2,0.0026126464
Soil_Type_3,0.0035681906
Soil_Type_4,0.00013209973
Soil_Type_5,0.0040240283
Soil_Type_6,9.394738e-12
Soil_Type_7,9.394738e-12
Soil_Type_8,9.394738e-12
Soil_Type_9,0.014382169
Soil_Type_10,0.007201623
Soil_Type_11,0.004308748
Soil_Type_12,0.002491231
Soil_Type_13,0.0005619299
Soil_Type_14,9.394738e-12
Soil_Type_15,0.00070310116
Soil_Type_16,0.002394804
Soil_Type_17,9.394738e-12
Soil_Type_18,0.00021023233
Soil_Type_19,0.0023545928
Soil_Type_20,0.00053065276
Soil_Type_21,0.004706654
Soil_Type_22,0.008576655
Soil_Type_23,0.0050208704
Soil_Type_24,9.394738e-12
Soil_Type_25,0.0008021682
Soil_Type_26,0.00026234036
Soil_Type_27,0.0001512591
Soil_Type_28,0.0065813162
Soil_Type_29,0.0038029216
Soil_Type_30,0.0052702306
Soil_Type_31,0.013502098
Soil_Type_32,0.0059662396
Soil_Type_33,0.0031097208
Soil_Type_34,0.0017840589
Soil_Type_35,9.394738e-12
Soil_Type_36,9.394738e-12
Soil_Type_37,0.004658785
Soil_Type_38,0.0037124837
Soil_Type_39,0.001357597
