,importance
Elevation,0.1650267
Aspect,0.01161808
Slope,0.023596713
Horizontal_Distance_To_Hydrology,0.048282612
Vertical_Distance_To_Hydrology,0.02525734
Horizontal_Distance_To_Roadways,0.14232138
Hillshade_9am,0.019798
Hillshade_Noon,0.03463752
Hillshade_3pm,0.020211942
Horizontal_Distance_To_Fire_Points,0.09916195
Wilderness_Area_0,0.049552634
Wilderness_Area_1,0.023738166
Wilderness_Area_2,0.044678796
Wilderness_Area_3,0.026615337
Soil_Type_0,0.0018670671
Soil_Type_1,0.005176859
Soil_Type_2,0.003892321
Soil_Type_3,0.00855193
Soil_Type_4,0.00095530436
Soil_Type_5,0.0048023136
Soil_Type_6,0.0007941687
Soil_Type_7,0.00016194688
Soil_Type_8,0.00081827625
Soil_Type_9,0.019738115
Soil_Type_10,0.010483373
Soil_Type_11,0.015114582
Soil_Type_12,0.008743677
Soil_Type_13,0.00043437933
Soil_Type_14,4.799897e-05
Soil_Type_15,0.001991618
Soil_Type_16,0.0011649939
Soil_Type_17,0.0014627255
Soil_Type_18,0.0022255366
Soil_Type_19,0.0035702398
Soil_Type_20,0.0003799665
Soil_Type_21,0.01033132
Soil_Type_22,0.02882806
Soil_Type_23,0.017442938
Soil_Type_24,0.00032276358
Soil_Type_25,0.0025369204
Soil_Type_26,0.00052766345
Soil_Type_27,0.0009219159
Soil_Type_28,0.027814046
Soil_Type_29,0.014461636
Soil_Type_30,0.011614325
Soil_Type_31,0.022808345
Soil_Type_32,0.013991517
Soil_Type_33,0.00073608296
Soil_Type_34,0.00074353535
Soil_Type_35,9.665705e-05
Soil_Type_36,0.0010623573
Soil_Type_37,0.0077872463
Soil_Type_38,0.007686588
Soil_Type_39,0.0034116143
