,importance
Elevation,0.18330835
Aspect,0.018387543
Slope,0.02763025
Horizontal_Distance_To_Hydrology,0.04383792
Vertical_Distance_To_Hydrology,0.030481415
Horizontal_Distance_To_Roadways,0.13060834
Hillshade_9am,0.02767033
Hillshade_Noon,0.037898663
Hillshade_3pm,0.0213974
Horizontal_Distance_To_Fire_Points,0.08369543
Wilderness_Area_0,0.04562149
Wilderness_Area_1,0.023636507
Wilderness_Area_2,0.038397323
Wilderness_Area_3,0.031292565
Soil_Type_0,0.0016321061
Soil_Type_1,0.0037579366
Soil_Type_2,0.0048127566
Soil_Type_3,0.009576877
Soil_Type_4,0.00093371235
Soil_Type_5,0.011554181
Soil_Type_6,0.00047007407
Soil_Type_7,0.00017011244
Soil_Type_8,0.0008547841
Soil_Type_9,0.019051112
Soil_Type_10,0.006251213
Soil_Type_11,0.014058054
Soil_Type_12,0.0081292605
Soil_Type_13,0.0005162108
Soil_Type_14,5.2085725e-05
Soil_Type_15,0.0033110448
Soil_Type_16,0.0014309372
Soil_Type_17,0.001838354
Soil_Type_18,0.0034031917
Soil_Type_19,0.0039893105
Soil_Type_20,0.00051034
Soil_Type_21,0.015524712
Soil_Type_22,0.013999955
Soil_Type_23,0.015626313
Soil_Type_24,0.00033058142
Soil_Type_25,0.0013829019
Soil_Type_26,0.00065449445
Soil_Type_27,0.0019672064
Soil_Type_28,0.022558901
Soil_Type_29,0.009860873
Soil_Type_30,0.009984024
Soil_Type_31,0.020235756
Soil_Type_32,0.024586746
Soil_Type_33,0.00057133427
Soil_Type_34,0.0008547043
Soil_Type_35,0.00014139402
Soil_Type_36,0.0005687719
Soil_Type_37,0.008422694
Soil_Type_38,0.009456714
Soil_Type_39,0.0031048285
