,importance
Elevation,0.6515311
Aspect,0.0061256937
Slope,0.010387819
Horizontal_Distance_To_Hydrology,0.027065217
Vertical_Distance_To_Hydrology,0.014125739
Horizontal_Distance_To_Roadways,0.04637132
Hillshade_9am,0.0058575235
Hillshade_Noon,0.016833812
Hillshade_3pm,0.0038712877
Horizontal_Distance_To_Fire_Points,0.035409976
Wilderness_Area_0,0.014279199
Wilderness_Area_1,0.017775021
Wilderness_Area_2,0.014247294
Wilderness_Area_3,0.021328319
Soil_Type_0,0.00033672553
Soil_Type_1,0.004086555
Soil_Type_2,0.0048884866
Soil_Type_3,0.0031998889
Soil_Type_4,1.537041e-11
Soil_Type_5,0.0033738515
Soil_Type_6,1.537041e-11
Soil_Type_7,1.537041e-11
Soil_Type_8,1.537041e-11
Soil_Type_9,0.0061310073
Soil_Type_10,0.0015019556
Soil_Type_11,0.0051416643
Soil_Type_12,0.002803064
Soil_Type_13,1.537041e-11
Soil_Type_14,1.537041e-11
Soil_Type_15,0.0008864417
Soil_Type_16,0.00012361124
Soil_Type_17,1.537041e-11
Soil_Type_18,0.0030820493
Soil_Type_19,0.001816405
Soil_Type_20,0.0011696505
Soil_Type_21,0.006890265
Soil_Type_22,0.0063416893
Soil_Type_23,0.0057113525
Soil_Type_24,1.537041e-11
Soil_Type_25,0.00012532444
Soil_Type_26,0.0027672611
Soil_Type_27,0.0002545654
Soil_Type_28,0.0061657983
Soil_Type_29,0.0017613628
Soil_Type_30,0.008075756
Soil_Type_31,0.008329345
Soil_Type_32,0.0082591
Soil_Type_33,0.00016060987
Soil_Type_34,0.0019919297
Soil_Type_35,1.537041e-11
Soil_Type_36,0.012801141
Soil_Type_37,0.0023695016
Soil_Type_38,0.0019537448
Soil_Type_39,0.0022905206
