,importance
Elevation,0.67874825
Aspect,0.003430671
Slope,0.007405328
Horizontal_Distance_To_Hydrology,0.022148356
Vertical_Distance_To_Hydrology,0.008707311
Horizontal_Distance_To_Roadways,0.04011677
Hillshade_9am,0.0039822017
Hillshade_Noon,0.023177544
Hillshade_3pm,0.00315662
Horizontal_Distance_To_Fire_Points,0.041228935
Wilderness_Area_0,0.013651387
Wilderness_Area_1,0.0071826377
Wilderness_Area_2,0.010336797
Wilderness_Area_3,0.02716977
Soil_Type_0,0.0017806273
Soil_Type_1,0.0038258804
Soil_Type_2,0.0041877483
Soil_Type_3,0.0019951374
Soil_Type_4,1.2397536e-11
Soil_Type_5,0.0027208054
Soil_Type_6,1.2397536e-11
Soil_Type_7,1.2397536e-11
Soil_Type_8,0.0020744675
Soil_Type_9,0.009400432
Soil_Type_10,0.005530152
Soil_Type_11,0.007265105
Soil_Type_12,0.0022816581
Soil_Type_13,0.0007110036
Soil_Type_14,1.2397536e-11
Soil_Type_15,0.00045390415
Soil_Type_16,0.0010714749
Soil_Type_17,0.0013845756
Soil_Type_18,0.00027390686
Soil_Type_19,0.0034601367
Soil_Type_20,1.2397536e-11
Soil_Type_21,0.005940883
Soil_Type_22,0.004064765
Soil_Type_23,0.003552609
Soil_Type_24,1.2397536e-11
Soil_Type_25,0.001214218
Soil_Type_26,0.0030099014
Soil_Type_27,1.2397536e-11
Soil_Type_28,0.00756404
Soil_Type_29,0.0035318704
Soil_Type_30,0.0034909805
Soil_Type_31,0.007486775
Soil_Type_32,0.0040597063
Soil_Type_33,2.128178e-06
Soil_Type_34,0.0011678118
Soil_Type_35,1.2397536e-11
Soil_Type_36,0.008952964
Soil_Type_37,0.0034495068
Soil_Type_38,0.0026637474
Soil_Type_39,0.0009884057
