,importance
Elevation,0.2300986
Aspect,0.015448264
Slope,0.024293838
Horizontal_Distance_To_Hydrology,0.0415552
Vertical_Distance_To_Hydrology,0.029451555
Horizontal_Distance_To_Roadways,0.11347746
Hillshade_9am,0.021424888
Hillshade_Noon,0.04072426
Hillshade_3pm,0.016939828
Horizontal_Distance_To_Fire_Points,0.08397828
Wilderness_Area_0,0.035148103
Wilderness_Area_1,0.012053842
Wilderness_Area_2,0.032175478
Wilderness_Area_3,0.04048496
Soil_Type_0,0.0021848988
Soil_Type_1,0.004276625
Soil_Type_2,0.016143652
Soil_Type_3,0.0061754226
Soil_Type_4,0.00093223335
Soil_Type_5,0.0070594745
Soil_Type_6,0.0006745692
Soil_Type_7,0.00015987715
Soil_Type_8,0.0013334205
Soil_Type_9,0.021807399
Soil_Type_10,0.006513154
Soil_Type_11,0.010412083
Soil_Type_12,0.005675377
Soil_Type_13,0.00054213783
Soil_Type_14,2.8290948e-11
Soil_Type_15,0.002131444
Soil_Type_16,0.0018103343
Soil_Type_17,0.010488418
Soil_Type_18,0.001589357
Soil_Type_19,0.004416345
Soil_Type_20,0.0006420545
Soil_Type_21,0.012086236
Soil_Type_22,0.016098462
Soil_Type_23,0.0077254013
Soil_Type_24,0.0002717035
Soil_Type_25,0.0018048049
Soil_Type_26,0.0006302559
Soil_Type_27,0.0005448662
Soil_Type_28,0.02333958
Soil_Type_29,0.015692923
Soil_Type_30,0.016886294
Soil_Type_31,0.020724742
Soil_Type_32,0.015381239
Soil_Type_33,0.0008853789
Soil_Type_34,0.0007691397
Soil_Type_35,0.0001143096
Soil_Type_36,0.00087064377
Soil_Type_37,0.0131399045
Soil_Type_38,0.007045726
Soil_Type_39,0.0037654778
