,importance
Elevation,0.60394406
Aspect,0.0025050025
Slope,0.009820618
Horizontal_Distance_To_Hydrology,0.018525017
Vertical_Distance_To_Hydrology,0.016495219
Horizontal_Distance_To_Roadways,0.060572416
Hillshade_9am,0.00989734
Hillshade_Noon,0.028988278
Hillshade_3pm,0.0039961776
Horizontal_Distance_To_Fire_Points,0.063659415
Wilderness_Area_0,0.011822528
Wilderness_Area_1,0.017927416
Wilderness_Area_2,0.015095342
Wilderness_Area_3,0.0220123
Soil_Type_0,0.0022265106
Soil_Type_1,0.00063553697
Soil_Type_2,0.002389007
Soil_Type_3,0.004487897
Soil_Type_4,0.0016211185
Soil_Type_5,0.006009971
Soil_Type_6,1.3672554e-11
Soil_Type_7,0.00029153127
Soil_Type_8,0.00066064147
Soil_Type_9,0.007614631
Soil_Type_10,0.0054118806
Soil_Type_11,0.0023739631
Soil_Type_12,0.0034213054
Soil_Type_13,0.00052850175
Soil_Type_14,1.3672554e-11
Soil_Type_15,0.0011614269
Soil_Type_16,0.0011359801
Soil_Type_17,0.0016905072
Soil_Type_18,0.000849363
Soil_Type_19,0.0011157735
Soil_Type_20,1.3672554e-11
Soil_Type_21,0.008724444
Soil_Type_22,0.0058027743
Soil_Type_23,0.005588105
Soil_Type_24,1.3672554e-11
Soil_Type_25,0.0009091394
Soil_Type_26,1.3672554e-11
Soil_Type_27,1.3672554e-11
Soil_Type_28,0.011918578
Soil_Type_29,0.009398311
Soil_Type_30,0.0014332568
Soil_Type_31,0.008508682
Soil_Type_32,0.00906402
Soil_Type_33,1.3672554e-11
Soil_Type_34,0.0035362781
Soil_Type_35,1.3672554e-11
Soil_Type_36,1.3672554e-11
Soil_Type_37,0.0013745315
Soil_Type_38,0.00430193
Soil_Type_39,0.0005532354
