,importance
Elevation,0.15630075
Aspect,0.01187658
Slope,0.027498
Horizontal_Distance_To_Hydrology,0.04486738
Vertical_Distance_To_Hydrology,0.030912314
Horizontal_Distance_To_Roadways,0.14020024
Hillshade_9am,0.019809268
Hillshade_Noon,0.03681657
Hillshade_3pm,0.01657299
Horizontal_Distance_To_Fire_Points,0.09576458
Wilderness_Area_0,0.05931007
Wilderness_Area_1,0.025043659
Wilderness_Area_2,0.045699537
Wilderness_Area_3,0.024358284
Soil_Type_0,0.002566974
Soil_Type_1,0.0035889568
Soil_Type_2,0.00627684
Soil_Type_3,0.009015622
Soil_Type_4,0.0010992954
Soil_Type_5,0.0036756375
Soil_Type_6,0.0009844353
Soil_Type_7,0.00014147707
Soil_Type_8,0.0008298873
Soil_Type_9,0.016562564
Soil_Type_10,0.009803147
Soil_Type_11,0.02003757
Soil_Type_12,0.008641425
Soil_Type_13,0.0004774961
Soil_Type_14,4.4850407e-05
Soil_Type_15,0.0017936316
Soil_Type_16,0.0015066629
Soil_Type_17,0.0015881784
Soil_Type_18,0.0022407009
Soil_Type_19,0.003763154
Soil_Type_20,0.00041334433
Soil_Type_21,0.011356469
Soil_Type_22,0.0247711
Soil_Type_23,0.0112662455
Soil_Type_24,0.00030238397
Soil_Type_25,0.0024819232
Soil_Type_26,0.00059451355
Soil_Type_27,0.00044921035
Soil_Type_28,0.033331387
Soil_Type_29,0.01491047
Soil_Type_30,0.014429886
Soil_Type_31,0.018011693
Soil_Type_32,0.01474192
Soil_Type_33,0.00063674274
Soil_Type_34,0.00085573306
Soil_Type_35,9.6628486e-05
Soil_Type_36,0.0013516563
Soil_Type_37,0.009668584
Soil_Type_38,0.007450078
Soil_Type_39,0.0032112477
