,importance
Elevation,0.18438184
Aspect,0.016886653
Slope,0.030863756
Horizontal_Distance_To_Hydrology,0.04468566
Vertical_Distance_To_Hydrology,0.029173912
Horizontal_Distance_To_Roadways,0.092825525
Hillshade_9am,0.026012404
Hillshade_Noon,0.044145435
Hillshade_3pm,0.018131077
Horizontal_Distance_To_Fire_Points,0.08997001
Wilderness_Area_0,0.048184723
Wilderness_Area_1,0.028743925
Wilderness_Area_2,0.04249566
Wilderness_Area_3,0.027244523
Soil_Type_0,0.007342516
Soil_Type_1,0.005253564
Soil_Type_2,0.0030272985
Soil_Type_3,0.007382546
Soil_Type_4,0.0013740143
Soil_Type_5,0.0045152553
Soil_Type_6,0.0009376975
Soil_Type_7,0.00018330017
Soil_Type_8,0.0005194903
Soil_Type_9,0.018298434
Soil_Type_10,0.006632249
Soil_Type_11,0.012820474
Soil_Type_12,0.006594796
Soil_Type_13,0.00043187346
Soil_Type_14,3.0123504e-11
Soil_Type_15,0.006765092
Soil_Type_16,0.0035108908
Soil_Type_17,0.0032661522
Soil_Type_18,0.0016395845
Soil_Type_19,0.006227191
Soil_Type_20,0.00041396605
Soil_Type_21,0.013927678
Soil_Type_22,0.017405123
Soil_Type_23,0.0106690675
Soil_Type_24,0.0003159541
Soil_Type_25,0.001191303
Soil_Type_26,0.00059703714
Soil_Type_27,0.0004047232
Soil_Type_28,0.025687315
Soil_Type_29,0.013099424
Soil_Type_30,0.018275874
Soil_Type_31,0.026214078
Soil_Type_32,0.014737659
Soil_Type_33,0.0024273412
Soil_Type_34,0.0038851632
Soil_Type_35,0.00012880296
Soil_Type_36,0.0007904745
Soil_Type_37,0.008357504
Soil_Type_38,0.0064614518
Soil_Type_39,0.014542517
