,importance
lever_position,0.056746173554752866
gas_turbine_shaft_torque,0.2952850299369866
gas_turbine_rate_of_revolutions,0.09723806129601646
gas_generator_rate_of_revolutions,0.020034943739793427
starboard_propeller_torque,0.31391086238292487
hp_turbine_exit_temperature,0.018811501678006853
gt_compressor_outlet_air_temperature,0.019986556651780975
hp_turbine_exit_pressure,0.044500688483223125
gt_compressor_outlet_air_pressure,0.02138482929714893
gas_turbine_exhaust_gas_pressure,0.009902333440065456
turbine_injection_control,0.06420861265198492
fuel_flow,0.03799040688731553
