,importance
relative_compactness,252.56491088867188
surface_area,582.7149658203125
wall_area,269.092529296875
roof_area,602.1215209960938
overall_height,704.9105224609375
orientation,147.20211791992188
glazing_area,177.66395568847656
glazing_area_distribution,196.83688354492188
