,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
0,0.0,0.04252776581027579,0.04252776581027579,0.04252776581027579,0.03994320545716511,0.037593605136155395,0.03289440449413597,0.019548674670800802,0.010596697447753801,0.03289440449413597,0.00824709712674409,0.0061324568378353485,0.028195203852116546,0.01672915428558915,0.011771497608258658,0.010596697447753801,0.01649419425348818,0.037593605136155395,0.019313714638699832,0.017434034381892064,0.02145185093081867,0.01860883454239692,0.014379553964579437,0.011771497608258658,0.0028195203852116545,0.013439713836175555,0.009186937255147975,0.0448773661312855,0.037593605136155395,0.02584560353110683,0.02584560353110683,0.04252776581027579,0.07542217030441176,0.17434034381892063,0.1790395444609401,0.13204753804074582,0.15789314157185264,0.1790395444609401,0.2098193086661673,0.1273483373987264,0.448773661312855,0.6602376902037291,0.5192616709431463,0.42527765810275786,0.05662536773633406,0.3524400481514568,1.461451399668041,1.1301577544056716,1.012677738355186,0.6602376902037291,0.3054480417312626,0.01837387451029595,0.0009656857319349918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016725994333194487,0.028362744821887966,0.06337397369842254,0.14926387002077707,0.171863197409687,0.1780938730226751,0.15080824921506222,0.11797525633962969,0.07740841367340255,0.04612442746526143
1,0.0,0.20146859130653566,0.19690531630525512,0.18777876630269405,0.1692975025475079,0.13484477628783983,0.07780383877183313,0.03194292500896375,0.02966128750832348,0.093775301276315,0.020375022880717592,0.016929750254750787,0.07552220127119286,0.043351112512165085,0.02966128750832348,0.027379650007683214,0.038787837510884556,0.07780383877183313,0.038787837510884556,0.03194292500896375,0.03650620001024429,0.02966128750832348,0.02281637500640268,0.018321549130141352,0.004563275001280536,0.020146859130653564,0.012571822628527875,0.06411401376799153,0.04791438751344563,0.03194292500896375,0.027379650007683214,0.04563275001280536,0.07780383877183313,0.1692975025475079,0.1670158650468676,0.11659167628271769,0.12799986378591902,0.1371264137884801,0.15081623879232173,0.08921202627503448,0.2966128750832348,0.38787837510884554,0.2966128750832348,0.22816375006402678,0.02966128750832348,0.1692975025475079,0.6639565126863178,0.4791438751344562,0.4106947501152482,0.25098012507042944,0.11431003878207742,0.006867728876927206,0.00031942925008963746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07819934547129974,0.08533132254958704,0.12182258710505438,0.16414922132456633,0.16266446165397982,0.13752721496528883,0.10367677052177125,0.07468585413175893,0.045756658231696425,0.02618656404499717
2,0.0,0.24905300874345263,0.24905300874345263,0.2264118261304115,0.20377064351737031,0.1539600417686798,0.0769800208843399,0.02490530087434526,0.031697655658257606,0.10188532175868516,0.02264118261304115,0.01811294609043292,0.08150825740694813,0.04754648348738641,0.031697655658257606,0.02943353739695349,0.04301824696477818,0.08830061219086048,0.04301824696477818,0.03622589218086584,0.03849001044216995,0.031697655658257606,0.02490530087434526,0.019018593394954562,0.004754648348738641,0.020603476177867446,0.012905474089433454,0.06339531131651521,0.04754648348738641,0.02943353739695349,0.02490530087434526,0.04301824696477818,0.07018766610042755,0.1516959235073757,0.14943180524607158,0.10414944001998927,0.10867767654259751,0.11547003132650985,0.12452650437172631,0.07245178436173168,0.2264118261304115,0.3169765565825761,0.2264118261304115,0.1833935791656333,0.02264118261304115,0.13131885915563865,0.5207472000999465,0.38490010442169953,0.3169765565825761,0.19471417047215386,0.08830061219086048,0.005207472000999464,0.00024905300874345263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09882650683936309,0.10053861822937689,0.13585864101997164,0.16450049784249082,0.15675768965510808,0.12551423312716367,0.09172030161564008,0.06480827374492887,0.039177074214938226,0.02229816371101845
3,0.0,0.380123699688717,0.3578942435665698,0.3356647874444226,0.29120587520012825,0.21318048421139157,0.07846998011117959,0.05601822942781093,0.016383109162022482,0.0942528939579041,0.021784866999704246,0.009892107974355501,0.04934939259116677,0.03356647874444226,0.024674696295583384,0.021318048421139157,0.03356647874444226,0.07402408888675016,0.03578942435665698,0.029120587520012824,0.03134353313222754,0.026897641907798104,0.0202065756150318,0.015716225478358065,0.00380123699688717,0.01684992774058757,0.010336697096798443,0.04934939259116677,0.03578942435665698,0.022451750683368663,0.01796140054669493,0.03134353313222754,0.04934939259116677,0.10558991658019917,0.10336697096798445,0.067355252050106,0.067355252050106,0.06957819766232072,0.07180114327453543,0.042680555754522606,0.13248755848799726,0.17072222301809042,0.13026461287578256,0.10114402535576972,0.013026461287578254,0.07402408888675016,0.29120587520012825,0.22451750683368665,0.19761986492588857,0.1258187216513531,0.05824117504002565,0.003356647874444226,0.00017961400546694933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645613697027059,0.13106977830158192,0.15082529430015404,0.15189698879262406,0.13680869028262652,0.10082756867011462,0.07026825397592738,0.04835343832497833,0.028904051601597137,0.016484566047690094
4,0.0,0.29238345656360554,0.29238345656360554,0.29238345656360554,0.26971807233386863,0.24705268810413178,0.1872160737376265,0.11038042119881851,0.06300976815866847,0.0584766913127211,0.07660899869651058,0.03377142250230793,0.04283757619420267,0.05394361446677373,0.03830449934825529,0.03150488407933424,0.04283757619420267,0.05394361446677373,0.05394361446677373,0.03377142250230793,0.02923834565636055,0.02470526881041318,0.019832211201019755,0.0128512728582608,0.011038042119881852,0.009224811381502902,0.02232540346629081,0.02923834565636055,0.03377142250230793,0.02470526881041318,0.021645441939398703,0.02923834565636055,0.05394361446677373,0.07887553711948428,0.08771503696908164,0.07887553711948428,0.06754284500461585,0.07207592185056322,0.06527630658164216,0.08340861396543164,0.11491349804476589,0.14664503596639747,0.13757888227450274,0.08567515238840534,0.06074322973569479,0.10358080592989745,0.16228415108491592,0.19605557358722384,0.13984542069747644,0.0967811906609764,0.05190372988609741,0.017588338162275806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16061243303661624,0.15093172789492038,0.16972664899807913,0.15522211505049882,0.1341610475996649,0.0923229121889775,0.061075405161034,0.04012197894672437,0.022982836714475912,0.012842894409008739
5,0.0,0.0,0.0,0.018644409646607983,0.02353625970240117,0.030227941382495616,0.033689156044613436,0.03184317489148393,0.022913241063219958,0.017606045247972636,0.014421727758824245,0.01123741026967585,0.009437578645374586,0.0061148125697414795,0.00609173780532736,0.004753401469308471,0.003922709950400194,0.003184317489148393,0.00304586890266368,0.0029304950805930864,0.003068943667077799,0.003345840840047224,0.0037611865995013627,0.0037842613639154817,0.003968859479228432,0.004338055709854333,0.004937999584621421,0.0053533453440755595,0.0061148125697414795,0.0077992703719721515,0.009576027231859298,0.011791204615614701,0.014813998753864265,0.018575185353365626,0.02353625970240117,0.034381398977037,0.036919623062590064,0.05837915396772054,0.08122317073769815,0.1146815791381704,0.1815983959391149,0.27689717296942545,0.2815121258522492,0.5514868694974391,0.936835435213223,1.0545167337252288,1.5760064094843136,1.37525595908148,1.3083391422805353,1.070669068815112,0.1199887749534177,0.0077992703719721515,0.0007799270371972151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010087755582614447,0.017762599652314665,0.039943298802557405,0.12377464123612573,0.15543213651539073,0.18803256817353595,0.17162914898554466,0.14140296538707095,0.09496835724027794,0.056966528424567626
6,0.0,0.0,0.0,0.1232109994993003,0.18845372432642057,0.2318730986887201,0.25460575542290836,0.205048563742378,0.06137817318230827,0.035008291370649904,0.024323942705581424,0.014230643115601843,0.01504901875803262,0.012684822457677042,0.014708028907019796,0.01636751284861554,0.019095431656718127,0.023641963003555776,0.025233248974948955,0.027051861513684015,0.02682453494634213,0.02682453494634213,0.025915228676974603,0.02386928957089766,0.02455126927292331,0.025687902109632718,0.025233248974948955,0.025915228676974603,0.027961167783051546,0.02750651464836778,0.028415820917735313,0.030007106889128488,0.032280372562547316,0.03387165853394049,0.03569027107267555,0.040009475852171315,0.04251006809293203,0.05092115108458167,0.07388113438611181,0.08774805499396664,0.11866446815246266,0.15299077982108691,0.23641963003555777,0.34326311668624254,0.5160313078660732,0.6842529676990662,0.636514388557271,0.6456074512509462,0.6296945915370146,0.6206015288433392,0.16003790340868526,0.017890600849806152,0.0018254323357553162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07526363796169872,0.08614280184428097,0.1011717299254532,0.13529310529513744,0.1426466022159038,0.14306965103493552,0.12098640431090524,0.09548550427400099,0.06259181069793598,0.037348752439748244
7,0.0,0.0,0.0,0.0,0.3639199406903702,0.46526473430034676,0.5044206772860195,0.41228904673149536,0.09259228870729673,0.031555083464924506,0.017666240158829997,0.013842777490817247,0.014096139474842187,0.018910017171316074,0.029251792701061402,0.047217460659193605,0.07071102645059725,0.0942045922420009,0.09973249007527234,0.08153649304075383,0.06195852154791746,0.050211738652215634,0.039846930214831676,0.03501001961071916,0.03293705792324237,0.03132475438853819,0.028330476395516162,0.02579685655526675,0.022526183670581144,0.021029044674070126,0.02250315076294251,0.02418455302056258,0.021259373750456438,0.02218069005600168,0.023723894867789957,0.026027185631653058,0.029942779930220334,0.03754363945096857,0.04514449897171681,0.05527897833271447,0.07439629167277823,0.1100972985126563,0.14694995073446593,0.18979115894231965,0.2155880154975864,0.1932460950881143,0.1937067532408869,0.14326468551228497,0.049981409575829326,0.014027040751926295,0.0038695284832900127,0.001750500980535958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700114942528866,0.17903797596537915,0.19062960668753104,0.15730305975249936,0.1286473496399878,0.08444407554715623,0.053409313124795924,0.03356003895646732,0.01731806671707915,0.008649364183815395
8,0.0,0.0,0.0,0.0,0.0,0.0,0.7191527314774399,0.345382561827981,0.06576462478642378,0.2791448102445326,0.04376422872477841,0.03288231239321189,0.024839156843793155,0.01788419292753107,0.01230129672264042,0.011023854370673915,0.008539938686294598,0.006671087838047304,0.005299020126675873,0.006576462478642377,0.008776502084806915,0.009060378163021694,0.009959319077368493,0.011946451624871944,0.013980896852077863,0.016299218157498557,0.018948728220836493,0.02228427213986014,0.027441354227428626,0.03501138297982273,0.04612986270990157,0.061743047011714416,0.08516282346443367,0.11970107964723177,0.1698525201318427,0.24129466648256206,0.3406512938577347,0.44473918920315364,0.5157082087568483,0.4707611630395084,0.45656735912876945,0.4116203134114294,0.38796397356019785,0.255488470393301,0.1305829959787983,0.18239038025299545,0.08327031627633515,0.013129268617433526,0.07570028752394105,0.08327031627633515,0.09935662737517262,0.03501138297982273,0.03643076337089663,0.0004021577774709368,0.0,0.0,0.0,0.0,0.0,0.0,0.08181583066784777,0.13057198722059613,0.15524752394316318,0.1796181271602051,0.17195053982644132,0.12466812404285474,0.07873513253542719,0.04575922810977797,0.021455256655644663,0.010178249838042115
9,0.0,0.0,0.0,0.0,0.0,0.0,0.208905645318547,0.1669348175984757,0.1043342609990473,0.05785809019038078,0.036991237990571316,0.026794935211118965,0.011832453690573773,0.005050726725635699,0.002110397552026184,0.000972205613854759,0.0002169678382139279,7.089987281526169e-05,2.2503003110930887e-05,1.3018070292835674e-05,1.1263357721488062e-05,1.3800577250328531e-05,1.797394769029042e-05,2.3498921056830883e-05,3.2723018222428474e-05,4.6950417449571285e-05,6.97142562129998e-05,0.00011097371397171395,0.00019254413620733274,0.00035331374747404654,0.0007374535266069026,0.0018163646346652325,0.004386781428369035,0.011002522068990443,0.03082603165880943,0.07991055899245214,0.18234783342788038,0.3153740162016657,0.5050726725635699,0.7350822934023787,1.0006604123090446,1.1713892030347584,0.9650919142411875,0.8323028547878546,0.5785809019038077,0.3485712810649989,0.2987753837699991,0.20511167219130888,0.18045084686426136,0.1911213962846185,0.2679493521111897,0.06544603644485694,0.08915836849009497,0.0004529055420640463,0.0,0.0,0.0,0.0,0.0,0.0,0.02759789830502751,0.050611048194358875,0.08339521113285894,0.17297368574774857,0.19573456612020387,0.17894227731667184,0.13300978752765782,0.08739324476159054,0.04665499759314498,0.023687283300737074
