,importance
weather_temperature,0.005398568155942921
co2_comedor_sensor,0.011598337278328283
co2_habitacion_sensor,0.009071389223257186
humedad_comedor_sensor,0.01481021032880707
humedad_habitacion_sensor,0.03964910865992848
lighting_comedor_sensor,0.054015932001491754
lighting_habitacion_sensor,0.030940869876726694
precipitacion,0.01714515122151112
meteo_exterior_crepusculo,0.057928966032712276
meteo_exterior_viento,0.011302251671941856
meteo_exterior_sol_oest,0.4124251576383264
meteo_exterior_sol_est,0.05263065111552418
meteo_exterior_sol_sud,0.1276825161152655
meteo_exterior_piranometro,0.051427977827130426
exterior_entalpic_1,0.0
exterior_entalpic_2,0.0
exterior_entalpic_turbo,0.0
temperature_exterior_sensor,0.05851659423660181
humedad_exterior_sensor,0.02870361736702381
day_of_week,0.005307972576367856
hour,0.007417495064157941
minute,0.004027233608954623
